deactivated_id,name,correction_reason
4743,Gap Cottage,"Consolidation round 2026-09-21: duplicates Hotel record ""Gap Cottage"" (id 1899) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4738,Hotel  Gurkha's Inn & Restaurant,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel  Gurkha's Inn & Restaurant"" (id 4104) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4719,Kimrong Viewpoint Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Kimrong Viewpoint Guest House"" (id 2862) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4716,Hotel Hidden Paradise,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Hidden Paradise"" (id 2861) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4708,Hotel Kyimolung,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Kyimolung"" (id 1898) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4704,Lhaptang Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Lhaptang Guest House"" (id 1897) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4701,Ghap Cottage Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Ghap Cottage Guest House"" (id 1896) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4698,Mani - Mur à prière,"Consolidation round 2026-09-21: duplicate of destination ""Mani - Mur à prière"" (id 4682) ~87 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4693,Zambala Manaslu Sho Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Zambala Manaslu Sho Guest House"" (id 1895) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4689,Hotel Sherpa Lodge & Café - Magasin,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Sherpa Lodge & Café - Magasin"" (id 1894) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4687,Budhi Gandaki Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Budhi Gandaki Hotel"" (id 1893) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4679,Gapkaltal Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Gapkaltal Guest House"" (id 1892) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4676,Karma Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Karma Hotel"" (id 1891) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4670,hotel arati,"Consolidation round 2026-09-21: duplicates Hotel record ""hotel arati"" (id 3707) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4667,Chameri Himal Guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Chameri Himal Guesthouse"" (id 1888) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4666,Tashi Delek Lobshang Lodge & Restaurant,"Consolidation round 2026-09-21: duplicates Hotel record ""Tashi Delek Lobshang Lodge & Restaurant"" (id 1887) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4665,River View Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""River View Guest House"" (id 1886) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4664,Hotel Motherland Tsum,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Motherland Tsum"" (id 1885) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4662,"Dharche Namaste Hotel, Restaurant &  Cofee Shop","Consolidation round 2026-09-21: duplicates Hotel record ""Dharche Namaste Hotel, Restaurant &  Cofee Shop"" (id 1884) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4648,Tibet Boutique Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Tibet Boutique Hotel"" (id 3706) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4647,New Himalayan cottage,"Consolidation round 2026-09-21: duplicates Hotel record ""New Himalayan cottage"" (id 4103) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4640,Shiva lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Shiva lodge"" (id 2859) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4633,Hotel Janmabhumi 2,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Janmabhumi 2"" (id 3705) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4630,Hotel Rita,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Rita"" (id 4229) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4627,Nature Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Nature Inn"" (id 4226) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4610,Hotel Thrive,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Thrive"" (id 3704) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4603,Hotel Mona Lisa,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Mona Lisa"" (id 4206) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4602,Hotel Laligurans,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Laligurans"" (id 4205) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4599,Dolma Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Dolma Inn"" (id 4202) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4597,Hotel Buddha Himalayan,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Buddha Himalayan"" (id 4200) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4595,Panorama Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Panorama Inn"" (id 4198) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4594,Saino Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Saino Lodge"" (id 4102) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4593,Hotel Trekkers,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Trekkers"" (id 4101) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4592,Hotel Nyeshyang,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Nyeshyang"" (id 4100) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4591,Hotel New Himalayan,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel New Himalayan"" (id 4099) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4588,New Norbu Ling Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""New Norbu Ling Hotel"" (id 4097) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4587,Hotel mountain view,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel mountain view"" (id 4096) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4585,Hotel Basecamp Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Basecamp Inn"" (id 4094) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4584,Mountain eco cottage,"Consolidation round 2026-09-21: duplicates Hotel record ""Mountain eco cottage"" (id 4093) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4581,Norbu Ling Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Norbu Ling Hotel"" (id 4091) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4580,Ghale guest house,"Consolidation round 2026-09-21: duplicates Hotel record ""Ghale guest house"" (id 4090) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4579,Xchongla Homestay,"Consolidation round 2026-09-21: duplicates Hotel record ""Xchongla Homestay"" (id 4089) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4574,Happy Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Happy Guest House"" (id 4085) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4571,Luma inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Luma inn"" (id 2856) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4569,Hotel Royal corner,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Royal corner"" (id 2854) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4568,Hotel Tibet international,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Tibet international"" (id 3703) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4567,Home Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Home Guest House"" (id 3702) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4566,Aarya Chaita Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Aarya Chaita Inn"" (id 3701) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4560,Hotel Phenix,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Phenix"" (id 3699) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4555,Hotel Mringkyo,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Mringkyo"" (id 4084) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
4553,Hotel Maa Manakamana,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Maa Manakamana"" (id 3697) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
