hotel_name,destination,address,latitude,longitude,phone,rating,price_per_night,currency,booking_status,booking_url,data_quality_score,price_category
Marpha Heritage Hotel,Mustang,Marpha Nepal,28.7505,83.6905,+97769442200,4.5,120,USD,Available,https://www.marphaheritage.com,100.0,Mid Range
Lo Mustang Guest House,Mustang,Lo Manthang Nepal,29.18,83.95,+97769442300,4.2,90,USD,Available,https://www.lomustangguesthouse.com,100.0,Mid Range
Royal Mustang Lodge,Mustang,Lo Manthang Nepal,29.1805,83.951,+97769442400,4.4,150,USD,Available,https://www.royalmustanglodge.com,100.0,Luxury
Everest Base Camp Lodge,Solukhumbu,Everest Region Nepal,28.0,86.85,+97738542000,4.5,180,USD,Available,https://www.everestbasecamplodge.com,100.0,Luxury
Sherpa Village Lodge,Solukhumbu,Namche Nepal,27.8055,86.7115,+97738542100,4.4,130,USD,Available,https://www.sherpavillagelodge.com,100.0,Mid Range
Khumbu Mountain Resort,Solukhumbu,Khumbu Nepal,27.806,86.7125,+97738542200,4.3,120,USD,Available,https://www.khumbumountainresort.com,100.0,Mid Range
Lukla Airport Lodge,Solukhumbu,Lukla Nepal,27.6875,86.7285,+97738542300,4.1,85,USD,Available,https://www.luklaairportlodge.com,100.0,Mid Range
Everest Panorama Inn,Solukhumbu,Tengboche Nepal,27.8365,86.7645,+97738542400,4.3,140,USD,Available,https://www.everestpanoramainn.com,100.0,Mid Range
Jungle Wildlife Resort,Chitwan,Sauraha Nepal,27.58,84.494,+97756583000,4.4,100,USD,Available,https://www.junglewildliferesort.com,100.0,Mid Range
Chitwan Forest Lodge,Chitwan,Sauraha Nepal,27.581,84.495,+97756583100,4.2,80,USD,Available,https://www.chitwanforestlodge.com,100.0,Mid Range
Elephant Safari Camp,Chitwan,Chitwan National Park Nepal,27.5605,84.3005,+97756583200,4.3,130,USD,Available,https://www.elephantsafaricamp.com,100.0,Mid Range
Tharu Village Resort,Chitwan,Sauraha Nepal,27.582,84.496,+97756583300,4.5,110,USD,Available,https://www.tharuvillageresort.com,100.0,Mid Range
Chitwan Adventure Lodge,Chitwan,Sauraha Nepal,27.5805,84.493,+97756583400,4.1,70,USD,Available,https://www.chitwanadventurelodge.com,100.0,Budget
Buddha Peace Hotel,Lumbini,Lumbini Nepal,27.4695,83.2765,+97771583100,4.3,80,USD,Available,https://www.buddhapeacehotel.com,100.0,Mid Range
Lumbini Heritage Inn,Lumbini,Lumbini Nepal,27.4705,83.2745,+97771583200,4.4,90,USD,Available,https://www.lumbiniheritageinn.com,100.0,Mid Range
Sacred Garden View Resort,Lumbini,Lumbini Nepal,27.471,83.275,+97771583300,4.2,75,USD,Available,https://www.sacredgardenview.com,100.0,Budget
Maya Heritage Resort,Lumbini,Lumbini Nepal,27.4702,83.276,+97771583400,4.3,95,USD,Available,https://www.mayaheritageresort.com,100.0,Mid Range
Tiger Palace Luxury Resort,Bhairahawa,Rupandehi Nepal,27.52,83.45,+97771590111,4.6,160,USD,Available,https://www.tigerpalaceresort.com,100.0,Luxury
Siddhartha Cottage,Bhairahawa,Bhairahawa Nepal,27.5055,83.455,+97771521000,4.1,65,USD,Available,https://www.siddharthacottage.com,100.0,Budget
Bhairahawa Comfort Hotel,Bhairahawa,Rupandehi Nepal,27.506,83.454,+97771521100,4.2,70,USD,Available,https://www.bhairahawacomfort.com,100.0,Budget
Dreamland Resort,Bhairahawa,Rupandehi Nepal,27.51,83.46,+97771590222,4.2,85,USD,Available,https://www.dreamlandresort.com,100.0,Mid Range
Hotel Nansc,Bhairahawa,Bhairahawa Nepal,27.505,83.454,+97771590400,4.2,80,USD,Available,https://www.nanschotel.com,100.0,Mid Range
Dharan Hill Resort,Dharan,Dharan Nepal,26.8105,87.2805,+97725521000,4.3,90,USD,Available,https://www.dharanhillresort.com,100.0,Mid Range
Eastern Horizon Hotel,Dharan,Dharan Nepal,26.811,87.281,+97725521100,4.2,75,USD,Available,https://www.easternhorizonhotel.com,100.0,Budget
Dharan Riverside Resort,Dharan,Dharan Nepal,26.8095,87.2795,+97725521200,4.1,65,USD,Available,https://www.dharanriverside.com,100.0,Budget
Ilam Tea Garden Resort,Ilam,Ilam Nepal,26.9105,87.9305,+97727521000,4.5,110,USD,Available,https://www.ilamteagardenresort.com,100.0,Mid Range
Kanyam Hill Resort,Ilam,Kanyam Nepal,26.8805,87.9205,+97727521100,4.6,130,USD,Available,https://www.kanyamhillresort.com,100.0,Mid Range
Ilam Mountain View Hotel,Ilam,Ilam Nepal,26.911,87.931,+97727521200,4.3,90,USD,Available,https://www.ilammountainview.com,100.0,Mid Range
Mai Valley Lodge,Ilam,Mai Valley Nepal,26.915,87.935,+97727521300,4.4,100,USD,Available,https://www.maivalleylodge.com,100.0,Mid Range
Ilam Heritage Resort,Ilam,Ilam Nepal,26.912,87.932,+97727521400,4.2,85,USD,Available,https://www.ilamheritageresort.com,100.0,Mid Range
Kanyam Tea Garden Lodge,Ilam,Kanyam Nepal,26.88,87.92,+97727521500,4.5,120,USD,Available,https://www.kanyamteagarden.com,100.0,Mid Range
Dharan Grand Hotel,Dharan,Dharan Nepal,26.81,87.28,+97725521500,4.3,85,USD,Available,https://www.dharangrandhotel.com,100.0,Mid Range
Eastern Star Resort,Dharan,Dharan Nepal,26.8098,87.2798,+97725521600,4.1,70,USD,Available,https://www.easternstarresort.com,100.0,Budget
Biratnagar City Hotel,Biratnagar,Biratnagar Nepal,26.4525,87.2715,+97721521000,4.1,65,USD,Available,https://www.biratnagarcityhotel.com,100.0,Budget
Royal Orchid Biratnagar,Biratnagar,Biratnagar Nepal,26.452,87.2705,+97721521200,4.2,75,USD,Available,https://www.royalorchid.com,100.0,Budget
Ratna Hotel Biratnagar,Biratnagar,Biratnagar Nepal,26.4522,87.2708,+97721520600,4.2,75,USD,Available,https://www.ratnahotel.com,100.0,Budget
Janakpur Heritage Hotel,Janakpur,Janakpur Nepal,26.728,85.9255,+97741521000,4.3,80,USD,Available,https://www.janakpurheritagehotel.com,100.0,Mid Range
Mithila Guest House,Janakpur,Janakpur Nepal,26.7275,85.9245,+97741521100,4.1,60,USD,Available,https://www.mithilaguesthouse.com,100.0,Budget
Sita Palace Resort,Janakpur,Janakpur Nepal,26.7285,85.926,+97741521200,4.2,75,USD,Available,https://www.sitapalaceresort.com,100.0,Budget
Janaki Inn,Janakpur,Janakpur Nepal,26.727,85.9235,+97741521300,4.0,55,USD,Available,https://www.janakiinn.com,100.0,Budget
Hotel Rama Palace,Janakpur,Janakpur Nepal,26.7278,85.925,+97741521400,4.2,70,USD,Available,https://www.ramapalacehotel.com,100.0,Budget
Palpa Hill Resort,Tansen,Palpa Nepal,27.8675,83.5465,+97775521000,4.4,100,USD,Available,https://www.palpathillresort.com,100.0,Mid Range
Srinagar View Lodge,Tansen,Palpa Nepal,27.868,83.547,+97775521100,4.5,120,USD,Available,https://www.srinagarview.com,100.0,Mid Range
Tansen Heritage Inn,Tansen,Palpa Nepal,27.867,83.546,+97775521200,4.3,85,USD,Available,https://www.tansenheritageinn.com,100.0,Mid Range
Palpa Mountain View,Tansen,Palpa Nepal,27.8685,83.5475,+97775521300,4.2,80,USD,Available,https://www.palpamountainview.com,100.0,Mid Range
Rani Mahal Resort,Tansen,Palpa Nepal,27.79,83.44,+97775521400,4.6,130,USD,Available,https://www.ranimahalresort.com,100.0,Mid Range
Butwal Comfort Inn,Butwal,Butwal Nepal,27.7,83.45,+97771541000,4.1,65,USD,Available,https://www.butwalcomfortinn.com,100.0,Budget
Hotel Butwal Plaza,Butwal,Butwal Nepal,27.7005,83.4485,+97771541100,4.2,80,USD,Available,https://www.butwalplaza.com,100.0,Mid Range
Dream Palace Hotel,Butwal,Butwal Nepal,27.7008,83.4505,+97771541200,4.4,100,USD,Available,https://www.dreampalacehotel.com,100.0,Mid Range
Butwal Garden View,Butwal,Butwal Nepal,27.6995,83.4495,+97771541300,4.2,75,USD,Available,https://www.butwalgardenview.com,100.0,Budget
Hotel Avenue Butwal,Butwal,Butwal Nepal,27.701,83.451,+97771541400,4.1,70,USD,Available,https://www.hotelavenuebutwal.com,100.0,Budget
Pokhara Valley Resort,Pokhara,Pokhara Nepal,28.21,83.957,+97761468000,4.3,90,USD,Available,https://www.pokharavalleyresort.com,100.0,Mid Range
Fewa Lake View Hotel,Pokhara,Lakeside Pokhara Nepal,28.211,83.958,+97761468100,4.2,75,USD,Available,https://www.fewalakeview.com,100.0,Budget
Mountain Glory Resort,Pokhara,Pokhara Nepal,28.22,83.95,+97761468200,4.5,130,USD,Available,https://www.mountaingloryresort.com,100.0,Mid Range
Pokhara Lakeside Inn,Pokhara,Lakeside Pokhara Nepal,28.2105,83.9575,+97761468300,4.1,65,USD,Available,https://www.pokharalakesideinn.com,100.0,Budget
Adventure Lake Resort,Pokhara,Fewa Lake Nepal,28.212,83.9565,+97761468400,4.2,80,USD,Available,https://www.adventurelakeresort.com,100.0,Mid Range
Kathmandu Heritage Palace,Kathmandu,Thamel Nepal,27.715,85.312,+97714703000,4.3,90,USD,Available,https://www.kathmanduheritagepalace.com,100.0,Mid Range
Thamel Central Hotel,Kathmandu,Thamel Nepal,27.716,85.313,+97714703100,4.1,65,USD,Available,https://www.thamelcentralhotel.com,100.0,Budget
Valley Crown Hotel,Kathmandu,Kathmandu Nepal,27.71,85.315,+97714703200,4.2,80,USD,Available,https://www.valleycrownhotel.com,100.0,Mid Range
Royal Valley Inn,Kathmandu,Kathmandu Nepal,27.712,85.318,+97714703300,4.0,60,USD,Available,https://www.royalvalleyinn.com,100.0,Budget
Himalayan Crown Hotel,Kathmandu,Lazimpat Nepal,27.719,85.317,+97714417000,4.4,110,USD,Available,https://www.himalayancrownhotel.com,100.0,Mid Range
Nagarkot Sunrise Lodge,Nagarkot,Nagarkot Nepal,27.717,85.52,+97716684000,4.3,90,USD,Available,https://www.nagarkotsunriselodge.com,100.0,Mid Range
Nagarkot Nature Resort,Nagarkot,Nagarkot Nepal,27.7165,85.5195,+97716684100,4.4,110,USD,Available,https://www.nagarkotnatureresort.com,100.0,Mid Range
Dhulikhel Valley Resort,Dhulikhel,Dhulikhel Nepal,27.623,85.5435,+97711491500,4.3,95,USD,Available,https://www.dhulikhelvalleyresort.com,100.0,Mid Range
Dhulikhel Nature Lodge,Dhulikhel,Dhulikhel Nepal,27.624,85.542,+97711491600,4.2,80,USD,Available,https://www.dhulikhelnaturelodge.com,100.0,Mid Range
Bandipur Scenic Resort,Bandipur,Bandipur Nepal,27.9375,84.4065,+97765562000,4.4,100,USD,Available,https://www.bandipurscenicresort.com,100.0,Mid Range
Bandipur Panorama Resort,Bandipur,Bandipur Nepal,27.938,84.407,+97765562100,4.5,120,USD,Available,https://www.bandipurpanoramaresort.com,100.0,Mid Range
Bandipur Eco Cottage,Bandipur,Bandipur Nepal,27.9368,84.4062,+97765562200,4.2,75,USD,Available,https://www.bandipurecocottage.com,100.0,Budget
Old Village Inn,Bandipur,Bandipur Nepal,27.9372,84.4068,+97765562300,4.4,95,USD,Available,https://www.oldvillageinn.com,100.0,Mid Range
Himalayan Bandipur Lodge,Bandipur,Bandipur Nepal,27.9385,84.4075,+97765562400,4.3,100,USD,Available,https://www.himalayanbandipurlodge.com,100.0,Mid Range
Manakamana Hills Resort,Gorkha,Manakamana Nepal,27.9475,84.5905,+97765542000,4.4,110,USD,Available,https://www.manakamanahills.com,100.0,Mid Range
Gorkha Garden Palace,Gorkha,Gorkha Nepal,28.001,84.633,+97764422000,4.2,85,USD,Available,https://www.gorkhagardenpalace.com,100.0,Mid Range
Gorkha Durbar View Hotel,Gorkha,Gorkha Nepal,28.002,84.634,+97764422100,4.3,90,USD,Available,https://www.gorkhadurbarview.com,100.0,Mid Range
Manaslu Eco Retreat,Gorkha,Manaslu Region Nepal,28.651,84.651,+97764422200,4.5,130,USD,Available,https://www.manasluecoretreat.com,100.0,Mid Range
Annapurna Base Camp Lodge,Annapurna,Annapurna Region Nepal,28.53,84.56,+97766443000,4.5,150,USD,Available,https://www.annapurnabasecamplodge.com,100.0,Luxury
Annapurna Mountain View Lodge,Annapurna,Annapurna Region Nepal,28.54,84.55,+97766443100,4.4,120,USD,Available,https://www.annapurnamountainview.com,100.0,Mid Range
Machhapuchhre View Hotel,Pokhara,Pokhara Nepal,28.21,83.958,+97761469000,4.3,85,USD,Available,https://www.machhapuchhreview.com,100.0,Mid Range
Fishtail Garden Resort,Pokhara,Lakeside Pokhara Nepal,28.211,83.957,+97761469100,4.4,110,USD,Available,https://www.fishtailgardenresort.com,100.0,Mid Range
Lake Breeze Hotel,Pokhara,Lakeside Pokhara Nepal,28.212,83.9585,+97761469200,4.2,75,USD,Available,https://www.lakebreezehotel.com,100.0,Budget
Pokhara Mountain Retreat,Pokhara,Pokhara Nepal,28.215,83.955,+97761469300,4.5,125,USD,Available,https://www.pokharamountainretreat.com,100.0,Mid Range
Fewa Paradise Resort,Pokhara,Fewa Lake Nepal,28.2105,83.9565,+97761469400,4.3,90,USD,Available,https://www.fewaparadiseresort.com,100.0,Mid Range
Lakeside Heritage Inn,Pokhara,Lakeside Nepal,28.2115,83.9575,+97761469500,4.2,80,USD,Available,https://www.lakesideheritageinn.com,100.0,Mid Range
Himalayan Peace Hotel,Pokhara,Pokhara Nepal,28.213,83.959,+97761469600,4.4,100,USD,Available,https://www.himalayanpeacehotel.com,100.0,Mid Range
Summit View Lodge,Pokhara,Pokhara Nepal,28.22,83.96,+97761469700,4.1,70,USD,Available,https://www.summitviewlodge.com,100.0,Budget
Kathmandu Heritage Inn,Kathmandu,Thamel Nepal,27.7155,85.3125,+97714704000,4.3,85,USD,Available,https://www.kathmanduheritageinn.com,100.0,Mid Range
Thamel Grand View Hotel,Kathmandu,Thamel Nepal,27.7165,85.3135,+97714704100,4.2,75,USD,Available,https://www.thamelgrandview.com,100.0,Budget
Kathmandu Valley Resort,Kathmandu,Kathmandu Nepal,27.71,85.3155,+97714704200,4.3,95,USD,Available,https://www.kathmanduvalleyresort.com,100.0,Mid Range
Pashupati Heritage Hotel,Kathmandu,Gaushala Nepal,27.707,85.348,+97714496000,4.1,70,USD,Available,https://www.pashupatiheritage.com,100.0,Budget
Boudha View Hotel,Kathmandu,Boudha Nepal,27.721,85.362,+97714486000,4.3,85,USD,Available,https://www.boudhaviewhotel.com,100.0,Mid Range
Lalitpur Heritage Resort,Lalitpur,Patan Nepal,27.673,85.326,+97715539000,4.4,100,USD,Available,https://www.lalitpurheritage.com,100.0,Mid Range
Patan Valley Inn,Lalitpur,Patan Nepal,27.674,85.3255,+97715540000,4.2,75,USD,Available,https://www.patanvalleyinn.com,100.0,Budget
Newa Boutique Hotel,Lalitpur,Patan Nepal,27.6725,85.3265,+97715541000,4.5,120,USD,Available,https://www.newaboutiquehotel.com,100.0,Mid Range
Bhaktapur Durbar Resort,Bhaktapur,Bhaktapur Nepal,27.672,85.4295,+97716619500,4.4,110,USD,Available,https://www.bhaktapurdurbarresort.com,100.0,Mid Range
Bhaktapur Heritage Lodge,Bhaktapur,Bhaktapur Nepal,27.6715,85.43,+97716619600,4.3,90,USD,Available,https://www.bhaktapurheritagelodge.com,100.0,Mid Range
Nyatapola View Hotel,Bhaktapur,Bhaktapur Nepal,27.6722,85.4305,+97716619700,4.2,80,USD,Available,https://www.nyatapolaview.com,100.0,Mid Range
Nagarkot Mountain View,Nagarkot,Nagarkot Nepal,27.7175,85.5205,+97716685000,4.5,130,USD,Available,https://www.nagarkotmountainview.com,100.0,Mid Range
Nagarkot Horizon Resort,Nagarkot,Nagarkot Nepal,27.7168,85.5198,+97716685100,4.3,100,USD,Available,https://www.nagarkothorizon.com,100.0,Mid Range
Dhulikhel Himalayan Resort,Dhulikhel,Dhulikhel Nepal,27.6235,85.543,+97711491700,4.4,120,USD,Available,https://www.dhulikhelhimalayan.com,100.0,Mid Range
Dhulikhel View Palace,Dhulikhel,Dhulikhel Nepal,27.6225,85.544,+97711491800,4.3,100,USD,Available,https://www.dhulikhelviewpalace.com,100.0,Mid Range
Namo Buddha Retreat,Dhulikhel,Namo Buddha Nepal,27.5685,85.6205,+97711401500,4.6,140,USD,Available,https://www.namobuddharetreat.com,100.0,Mid Range
Chitwan Safari Paradise,Chitwan,Sauraha Nepal,27.5805,84.4945,+97756584000,4.4,105,USD,Available,https://www.chitwansafariparadise.com,100.0,Mid Range
Rhino Jungle Camp,Chitwan,Sauraha Nepal,27.581,84.4955,+97756584100,4.3,95,USD,Available,https://www.rhinojunglecamp.com,100.0,Mid Range
Tharu Eco Lodge,Chitwan,Sauraha Nepal,27.582,84.4965,+97756584200,4.5,115,USD,Available,https://www.tharuecolodge.com,100.0,Mid Range
Jungle Crown Resort,Chitwan,Sauraha Nepal,27.5795,84.4925,+97756584300,4.4,100,USD,Available,https://www.junglecrownresort.com,100.0,Mid Range
Chitwan Safari Village,Chitwan,Sauraha Nepal,27.5808,84.4948,+97756584400,4.3,90,USD,Available,https://www.chitwansafarivillage.com,100.0,Mid Range
Green Jungle Resort,Chitwan,Sauraha Nepal,27.5812,84.4952,+97756584500,4.4,100,USD,Available,https://www.greenjungleresort.com,100.0,Mid Range
Wildlife Paradise Lodge,Chitwan,Chitwan Nepal,27.5825,84.497,+97756584600,4.2,85,USD,Available,https://www.wildlifeparadiselodge.com,100.0,Mid Range
Sauraha Jungle View,Sauraha,Chitwan Nepal,27.58,84.493,+97756584700,4.1,75,USD,Available,https://www.saurahajungleview.com,100.0,Budget
Elephant Valley Resort,Chitwan,Sauraha Nepal,27.5798,84.4928,+97756584800,4.3,95,USD,Available,https://www.elephantvalleyresort.com,100.0,Mid Range
Lumbini Sacred Inn,Lumbini,Lumbini Nepal,27.4702,83.2762,+97771584100,4.2,75,USD,Available,https://www.lumbinisacredinn.com,100.0,Budget
Peaceful Buddha Lodge,Lumbini,Lumbini Nepal,27.4705,83.275,+97771584200,4.4,95,USD,Available,https://www.peacefulbuddhalodge.com,100.0,Mid Range
Maya Garden Hotel,Lumbini,Lumbini Nepal,27.4695,83.2765,+97771584300,4.3,90,USD,Available,https://www.mayagardenhotel.com,100.0,Mid Range
Lumbini Royal Retreat,Lumbini,Lumbini Nepal,27.471,83.277,+97771584400,4.5,120,USD,Available,https://www.lumbiniretyreat.com,100.0,Mid Range
Bhairahawa Grand Hotel,Bhairahawa,Bhairahawa Nepal,27.506,83.455,+97771522000,4.2,80,USD,Available,https://www.bhairahawagrandhotel.com,100.0,Mid Range
Airport View Hotel,Bhairahawa,Bhairahawa Nepal,27.5055,83.4535,+97771522100,4.1,65,USD,Available,https://www.airportviewhotel.com,100.0,Budget
Lumbini Gateway Hotel,Bhairahawa,Rupandehi Nepal,27.51,83.4555,+97771522200,4.3,90,USD,Available,https://www.lumbinigatewayhotel.com,100.0,Mid Range
Siddhartha Garden Inn,Bhairahawa,Bhairahawa Nepal,27.505,83.4545,+97771522300,4.2,75,USD,Available,https://www.siddharthagardeninn.com,100.0,Budget
Dharan Luxury Resort,Dharan,Dharan Nepal,26.81,87.2805,+97725522000,4.4,110,USD,Available,https://www.dharanluxuryresort.com,100.0,Mid Range
Dharan Hill View Hotel,Dharan,Dharan Nepal,26.8115,87.2815,+97725522100,4.2,85,USD,Available,https://www.dharanhillview.com,100.0,Mid Range
Eastern Hills Resort,Dharan,Dharan Nepal,26.812,87.282,+97725522200,4.3,95,USD,Available,https://www.easternhillsresort.com,100.0,Mid Range
Dharan City Lodge,Dharan,Dharan Nepal,26.8095,87.2795,+97725522300,4.0,60,USD,Available,https://www.dharancitylodge.com,100.0,Budget
Sunrise Dharan Hotel,Dharan,Dharan Nepal,26.8105,87.28,+97725522400,4.2,75,USD,Available,https://www.sunrisedharan.com,100.0,Budget
Ilam Green Valley Resort,Ilam,Ilam Nepal,26.91,87.93,+97727522000,4.5,120,USD,Available,https://www.ilamgreenvalley.com,100.0,Mid Range
Tea Garden View Hotel,Ilam,Ilam Nepal,26.912,87.932,+97727522100,4.4,100,USD,Available,https://www.teagardenview.com,100.0,Mid Range
Ilam Mountain Retreat,Ilam,Ilam Nepal,26.911,87.931,+97727522200,4.3,90,USD,Available,https://www.ilammountainretreat.com,100.0,Mid Range
Kanyam Nature Resort,Ilam,Kanyam Nepal,26.8805,87.9205,+97727522300,4.6,130,USD,Available,https://www.kanyamnatureresort.com,100.0,Mid Range
Mai Valley Heritage Inn,Ilam,Mai Valley Nepal,26.9155,87.9355,+97727522400,4.2,85,USD,Available,https://www.maivalleyheritage.com,100.0,Mid Range
Janakpur Royal Hotel,Janakpur,Janakpur Nepal,26.7285,85.9255,+97741522000,4.3,85,USD,Available,https://www.janakpurroyalhotel.com,100.0,Mid Range
Janaki Heritage Resort,Janakpur,Janakpur Nepal,26.7275,85.9245,+97741522100,4.4,95,USD,Available,https://www.janakiheritageresort.com,100.0,Mid Range
Mithila Palace Hotel,Janakpur,Janakpur Nepal,26.728,85.926,+97741522200,4.2,75,USD,Available,https://www.mithilapalacehotel.com,100.0,Budget
Sita Heritage Inn,Janakpur,Janakpur Nepal,26.727,85.9235,+97741522300,4.1,65,USD,Available,https://www.sitaheritageinn.com,100.0,Budget
Janakpur Comfort Lodge,Janakpur,Janakpur Nepal,26.7278,85.925,+97741522400,4.0,60,USD,Available,https://www.janakpurcomfort.com,100.0,Budget
Palpa Heritage Resort,Tansen,Palpa Nepal,27.8675,83.5465,+97775522000,4.5,110,USD,Available,https://www.palpaheritage.com,100.0,Mid Range
Tansen Hill View Hotel,Tansen,Palpa Nepal,27.868,83.547,+97775522100,4.3,90,USD,Available,https://www.tansenhillview.com,100.0,Mid Range
Rani Mahal View Lodge,Tansen,Palpa Nepal,27.7905,83.4405,+97775522200,4.4,120,USD,Available,https://www.ranimahalview.com,100.0,Mid Range
Palpa Valley Inn,Tansen,Palpa Nepal,27.867,83.546,+97775522300,4.2,80,USD,Available,https://www.palpavalleyinn.com,100.0,Mid Range
Srinagar Mountain Resort,Tansen,Palpa Nepal,27.8685,83.5475,+97775522400,4.6,140,USD,Available,https://www.srinagarmountain.com,100.0,Mid Range
Butwal Heritage Hotel,Butwal,Butwal Nepal,27.7,83.45,+97771542000,4.2,80,USD,Available,https://www.butwalheritagehotel.com,100.0,Mid Range
Butwal Palace Resort,Butwal,Butwal Nepal,27.7005,83.4485,+97771542100,4.4,100,USD,Available,https://www.butwalpalaceresort.com,100.0,Mid Range
Lumbini View Resort,Butwal,Rupandehi Nepal,27.5055,83.4545,+97771542200,4.3,90,USD,Available,https://www.lumbiniviewresort.com,100.0,Mid Range
Western Valley Hotel,Butwal,Butwal Nepal,27.701,83.451,+97771542300,4.1,70,USD,Available,https://www.westernvalleyhotel.com,100.0,Budget
Butwal Garden Palace,Butwal,Butwal Nepal,27.6995,83.4495,+97771542400,4.3,85,USD,Available,https://www.butwalgardenpalace.com,100.0,Mid Range
Pokhara Heritage Resort,Pokhara,Lakeside Pokhara Nepal,28.211,83.958,+97761470000,4.5,120,USD,Available,https://www.pokharaheritage.com,100.0,Mid Range
